Date,Open,High,Low,Close,Volume,Adj Close
2015-12-03,54.419998,54.599998,53.349998,53.509998,19750000,53.444034
2015-12-02,54.990002,55.02,54.029999,54.139999,15288800,54.073259
2015-12-01,54.400002,54.91,54.25,54.880001,11856000,54.812348
2015-11-30,54.34,54.459999,53.970001,54.09,14603100,54.023321
2015-11-27,54.060001,54.369999,53.720001,54.209999,5483300,54.143172
2015-11-25,54.290001,54.330002,53.759998,54.080002,9859400,54.013335
2015-11-24,53.810001,54.509998,53.709999,54.18,12950900,54.11321
2015-11-23,54.669998,54.84,54.150002,54.279999,14547100,54.213085
2015-11-20,55.369999,55.369999,54.549999,54.75,14896000,54.682507
2015-11-19,54.880001,55.299999,54.740002,55.060001,11997500,54.992127
2015-11-18,53.849998,55.029999,53.759998,54.98,19100300,54.912223
2015-11-17,53.889999,54.220001,53.23,53.490002,14845300,53.424062
2015-11-16,52.959999,53.689999,52.490002,53.689999,14896600,53.623813
2015-11-13,53.169998,53.580002,52.669998,53.169998,16828800,53.104453
2015-11-12,54.52,54.52,53.450001,53.459999,17735000,53.394097
2015-11-11,56.119999,56.139999,54.779999,54.900002,15834000,54.832324
2015-11-10,55.529999,56.169998,55.00,55.799999,17657400,55.731212
2015-11-09,55.919998,56.189999,55.07,55.709999,19921800,55.641323
2015-11-06,55.77,56.459999,55.490002,55.869999,21654400,55.801126
2015-11-05,53.779999,54.400002,53.75,54.150002,13632500,54.083248
2015-11-04,54.369999,54.50,53.66,53.830002,16985200,53.763643
2015-11-03,53.560001,54.389999,53.52,54.16,13518300,54.093234
2015-11-02,53.450001,54.049999,53.34,53.830002,11999700,53.763643
2015-10-30,53.75,53.82,52.93,53.169998,18430200,53.104453
2015-10-29,54.50,55.060001,53.619999,53.66,23153900,53.593851
2015-10-28,52.860001,54.959999,52.709999,54.73,23403900,54.612594
2015-10-27,52.709999,52.91,52.240002,52.610001,13232400,52.497143
2015-10-26,53.23,53.59,52.75,53.110001,14530700,52.996071
2015-10-23,53.00,53.669998,52.950001,53.639999,19927100,53.524932
2015-10-22,52.18,52.869999,52.150002,52.509998,22320500,52.397355
2015-10-21,52.990002,53.16,51.790001,51.810001,15577800,51.69886
2015-10-20,52.860001,53.200001,52.599998,52.84,11195800,52.726649
2015-10-19,52.360001,53.18,52.330002,52.860001,13616200,52.746607
2015-10-16,53.34,53.360001,52.57,52.689999,17529400,52.57697
2015-10-15,51.830002,53.18,51.119999,52.970001,31023100,52.856372
2015-10-14,51.07,51.220001,50.380001,50.720001,22288000,50.611198
2015-10-13,50.849998,51.709999,50.830002,51.209999,13337900,51.100145
2015-10-12,51.360001,51.490002,50.880001,51.279999,11187000,51.169994
2015-10-09,51.82,52.02,50.93,51.380001,14341200,51.269782
2015-10-08,51.09,51.84,50.75,51.650002,16903000,51.539203
2015-10-07,51.48,51.849998,50.889999,51.32,16572000,51.20991
2015-10-06,51.049999,51.50,50.830002,51.060001,12602100,50.950469
2015-10-05,50.400002,51.34,50.34,51.16,14881200,51.050253
2015-10-02,48.509998,49.880001,47.709999,49.880001,27320900,49.773
2015-10-01,49.419998,50.00,49.220001,49.889999,16291000,49.782977
2015-09-30,49.810001,49.84,48.900002,49.610001,17629000,49.503579
2015-09-29,49.049999,49.450001,48.470001,49.00,16485000,48.894887
2015-09-28,50.630001,50.700001,48.950001,49.029999,21919800,48.924821
2015-09-25,50.169998,50.720001,49.869999,50.549999,22341800,50.441561
2015-09-24,49.66,49.75,48.75,49.130001,32241000,49.024609
2015-09-23,50.400002,50.650002,49.950001,50.119999,13680200,50.012483
2015-09-22,49.950001,50.450001,49.860001,50.380001,19610600,50.271927
2015-09-21,50.82,51.099998,50.360001,50.709999,14936600,50.601217
2015-09-18,50.700001,50.84,50.110001,50.290001,33404600,50.18212
2015-09-17,52.610001,53.00,51.380001,51.650002,24075200,51.539203
2015-09-16,52.259998,52.709999,51.790001,52.59,17369500,52.477186
2015-09-15,51.18,52.290001,51.060001,52.00,17858900,51.888451
2015-09-14,51.080002,51.18,50.68,50.98,11427000,50.870639
2015-09-11,51.009998,51.150002,50.630001,51.099998,12001800,50.99038
2015-09-10,50.560001,51.50,50.290001,51.07,17467000,50.960446
2015-09-09,52.400002,52.619999,50.73,50.880001,16930900,50.770855
2015-09-08,51.400002,51.880001,51.02,51.650002,17160200,51.539203
2015-09-04,51.130001,51.299999,50.119999,50.59,19054500,50.481476
2015-09-03,51.959999,52.709999,51.59,51.790001,15708700,51.678902
2015-09-02,51.810001,52.029999,50.990002,51.75,17515800,51.638987
2015-09-01,52.400002,52.400002,50.290001,50.939999,28621600,50.830724
2015-08-31,53.130001,53.66,52.720001,53.48,20629000,53.365276
2015-08-28,53.09,53.560001,52.82,53.279999,17205400,53.165704
2015-08-27,53.189999,53.619999,52.349998,53.439999,26467300,53.325361
2015-08-26,51.41,52.380001,50.25,52.279999,30721900,52.167849
2015-08-25,52.700001,52.75,49.880001,49.880001,27809200,49.773
2015-08-24,49.130001,52.529999,47.099998,50.34,37767000,50.232012
2015-08-21,54.400002,55.049999,53.580002,53.599998,33437500,53.485017
2015-08-20,56.029999,56.310001,55.330002,55.330002,28455500,55.21131
2015-08-19,57.18,57.52,56.560001,57.00,17673200,56.877725
2015-08-18,57.669998,57.919998,57.400002,57.549999,11593200,57.426545
2015-08-17,57.16,57.849998,56.990002,57.77,11139200,57.646074
2015-08-14,57.18,57.720001,57.18,57.59,8864000,57.46646
2015-08-13,57.029999,57.599998,56.50,57.330002,15837900,57.207019
2015-08-12,56.939999,57.240002,55.310001,56.91,27428700,56.787918
2015-08-11,58.009998,58.25,57.240002,57.639999,18897600,57.516352
2015-08-10,58.259998,58.84,58.209999,58.740002,10812200,58.613994
2015-08-07,58.18,58.610001,57.439999,57.91,11934000,57.785773
2015-08-06,58.82,58.959999,57.900002,58.099998,14707400,57.975364
2015-08-05,58.939999,59.25,58.599998,58.740002,10631000,58.613994
2015-08-04,58.369999,58.869999,58.290001,58.470001,10984500,58.344573
2015-08-03,58.619999,58.669998,57.950001,58.439999,10508700,58.314635
2015-07-31,58.790001,58.84,58.369999,58.459999,12529300,58.334592
2015-07-30,58.73,59.049999,58.299999,58.880001,11202100,58.753693
2015-07-29,58.560001,59.150002,58.43,58.919998,14460800,58.743711
2015-07-28,58.450001,58.50,57.779999,58.369999,12566700,58.195357
2015-07-27,57.900002,58.330002,57.43,57.959999,20378400,57.786584
2015-07-24,59.700001,59.77,58.330002,58.700001,24760800,58.524372
2015-07-23,60.290001,60.950001,59.73,59.869999,29432300,59.690869
2015-07-22,59.119999,60.529999,59.029999,60.34,30156200,60.159464
2015-07-21,58.799999,59.310001,58.799999,59.099998,21541700,58.923173
2015-07-20,58.959999,59.299999,58.630001,58.849998,16016600,58.673921
2015-07-17,58.529999,58.889999,58.34,58.75,21055300,58.574222
2015-07-16,57.900002,58.650002,57.709999,58.59,41084000,58.4147
2015-07-15,56.259998,56.790001,55.950001,56.459999,20470500,56.291072
2015-07-14,55.369999,56.119999,55.240002,55.91,18174900,55.742719
2015-07-13,55.040001,55.689999,55.040001,55.540001,18803900,55.373827
2015-07-10,54.549999,54.790001,54.299999,54.560001,16578700,54.396759
2015-07-09,53.84,54.150002,53.599998,53.709999,23540400,53.5493
2015-07-08,53.810001,53.810001,52.77,52.799999,26169400,52.642023
2015-07-07,54.970001,55.049999,53.029999,54.50,32011200,54.336937
2015-07-06,54.790001,55.25,54.50,55.080002,12706200,54.915204
2015-07-02,55.43,55.849998,55.07,55.369999,12062800,55.204333
2015-07-01,56.009998,56.009998,55.240002,55.68,17606100,55.513407
2015-06-30,55.52,55.68,54.810001,55.240002,17737400,55.074725
2015-06-29,55.040001,55.619999,54.849998,54.880001,22260400,54.715802
2015-06-26,56.470001,56.650002,56.099998,56.34,12148300,56.171432
2015-06-25,56.990002,57.060001,56.18,56.189999,12176200,56.02188
2015-06-24,56.66,56.990002,56.50,56.66,19235500,56.490475
2015-06-23,57.279999,57.639999,57.119999,57.389999,16216100,57.21829
2015-06-22,56.860001,57.209999,56.759998,56.950001,13011600,56.779608
2015-06-19,56.509998,56.810001,56.169998,56.23,18840500,56.061761
2015-06-18,56.66,56.880001,55.98,56.759998,18739300,56.590174
2015-06-17,57.07,57.150002,56.380001,56.540001,17801900,56.370835
2015-06-16,56.52,57.130001,56.360001,57.07,13563800,56.899248
2015-06-15,56.619999,56.939999,56.110001,56.650002,17698400,56.480506
2015-06-12,57.009998,57.25,56.669998,57.110001,13860600,56.939129
2015-06-11,57.200001,57.50,56.93,57.209999,19187100,57.038828
2015-06-10,56.27,57.209999,56.18,57.02,21275600,56.849398
2015-06-09,55.57,56.360001,55.220001,56.00,15193100,55.832449
2015-06-08,56.25,56.50,55.650002,55.650002,14961600,55.483498
2015-06-05,56.02,56.580002,55.84,56.240002,26500400,56.071733
2015-06-04,55.450001,56.00,55.16,55.330002,18517600,55.164456
2015-06-03,55.040001,56.02,55.009998,55.630001,21240500,55.463558
2015-06-02,54.400002,55.02,54.130001,54.720001,17765400,54.55628
2015-06-01,54.68,55.049999,54.439999,54.450001,18156300,54.287088
2015-05-29,54.459999,54.490002,53.869999,54.080002,13841400,53.918196
2015-05-28,54.82,54.82,54.220001,54.549999,13380900,54.386787
2015-05-27,54.34,54.98,54.200001,54.869999,13699400,54.705829
2015-05-26,54.75,54.84,54.009998,54.240002,16564500,54.077717
2015-05-22,54.779999,55.330002,54.68,54.970001,12652000,54.805532
2015-05-21,54.689999,55.099998,54.610001,54.84,11799200,54.67592
2015-05-20,55.27,55.299999,54.75,54.889999,13954600,54.72577
2015-05-19,54.790001,55.369999,54.75,55.330002,18207400,55.164456
2015-05-18,54.189999,54.900002,54.169998,54.669998,11717600,54.506427
2015-05-15,54.59,54.610001,54.029999,54.240002,10377200,54.077717
2015-05-14,54.43,54.73,54.330002,54.599998,14250800,54.436637
2015-05-13,53.720001,54.360001,53.48,54.200001,15810400,54.037836
2015-05-12,53.669998,53.98,53.23,53.740002,13336900,53.579213
2015-05-11,53.919998,54.16,53.799999,53.970001,13896800,53.808524
2015-05-08,53.549999,54.110001,53.299999,54.02,17333500,53.858374
2015-05-07,52.59,53.439999,52.41,53.310001,14954200,53.150499
2015-05-06,53.560001,53.900002,52.349998,52.82,19414800,52.612113
2015-05-05,53.990002,54.299999,53.25,53.349998,20669100,53.140026
2015-05-04,53.849998,54.259998,53.740002,54.169998,15670100,53.956798
2015-05-01,53.639999,53.84,53.310001,53.759998,13147600,53.548412
2015-04-30,53.75,53.970001,52.919998,53.32,19420600,53.110145
2015-04-29,52.650002,53.990002,52.610001,53.759998,22542400,53.548412
2015-04-28,52.669998,53.099998,52.25,53.02,14134500,52.811327
2015-04-27,52.880001,53.389999,52.779999,52.799999,15613000,52.592191
2015-04-24,53.16,53.220001,52.849998,52.900002,10150500,52.6918
2015-04-23,53.009998,53.400002,52.82,53.220001,13049600,53.01054
2015-04-22,52.52,53.380001,52.349998,53.099998,14873400,52.89101
2015-04-21,53.349998,53.459999,52.25,52.48,19554400,52.273451
2015-04-20,53.299999,53.57,53.09,53.200001,14730000,52.990619
2015-04-17,53.509998,54.099998,52.950001,53.07,23287000,52.861129
2015-04-16,53.98,54.459999,53.799999,54.02,38345600,53.807391
2015-04-15,52.93,53.380001,52.75,53.209999,19041100,53.000578
2015-04-14,52.93,53.00,52.380001,52.73,13259700,52.522467
2015-04-13,52.48,52.950001,52.41,52.66,11984400,52.452743
2015-04-10,52.080002,52.68,51.98,52.43,13032000,52.223649
2015-04-09,51.73,52.209999,51.689999,52.130001,13591400,51.92483
2015-04-08,51.669998,52.220001,51.630001,51.889999,11773000,51.685773
2015-04-07,51.830002,51.93,51.389999,51.52,11562700,51.31723
2015-04-06,51.16,51.959999,50.98,51.619999,13250800,51.416835
2015-04-02,51.68,52.220001,51.59,51.860001,13966900,51.655892
2015-04-01,51.369999,51.900002,51.009998,51.619999,21577700,51.416835
2015-03-31,51.259998,51.77,51.16,51.52,13928900,51.31723
2015-03-30,51.330002,52.00,51.310001,51.639999,13289200,51.436757
2015-03-27,51.490002,51.490002,50.720001,51.00,16052400,50.799277
2015-03-26,51.189999,51.459999,50.470001,51.189999,21839600,50.988527
2015-03-25,51.98,52.110001,51.349998,51.380001,15418200,51.177782
2015-03-24,52.349998,52.439999,51.939999,51.939999,12887700,51.735576
2015-03-23,53.029999,53.049999,52.48,52.48,13148900,52.273451
2015-03-20,52.439999,53.169998,52.41,52.98,22466200,52.771483
2015-03-19,53.57,53.619999,52.200001,52.380001,21150000,52.173846
2015-03-18,53.419998,53.939999,53.169998,53.720001,18383700,53.508572
2015-03-17,53.209999,53.990002,53.16,53.84,13902900,53.628099
2015-03-16,53.740002,54.040001,53.400002,53.689999,17031600,53.478688
2015-03-13,53.900002,54.240002,53.259998,53.540001,20780600,53.329281
2015-03-12,54.00,54.720001,53.450001,54.080002,50191200,53.867156
2015-03-11,51.619999,52.759998,51.52,52.330002,32443600,52.124044
2015-03-10,52.07,52.299999,51.23,51.23,29061300,51.028371
2015-03-09,52.880001,53.169998,52.77,52.950001,17542600,52.741603
2015-03-06,53.75,54.009998,52.93,53.060001,40296600,52.85117
2015-03-05,53.709999,53.73,53.150002,53.560001,13853800,53.349202
2015-03-04,53.48,53.860001,53.240002,53.669998,14698100,53.458766
2015-03-03,53.939999,54.00,53.43,53.73,24281900,53.518531
2015-03-02,52.419998,53.52,52.049999,53.490002,19384200,53.279478
