Date,Open,High,Low,Close,Volume,Adj Close
2015-07-20,212.679993,214.00,211.210007,212.389999,2175400,210.025509
2015-07-17,210.759995,212.800003,209.789993,212.460007,2849000,210.094737
2015-07-16,211.389999,214.139999,209.320007,211.179993,4405200,208.828973
2015-07-15,213.539993,213.610001,211.429993,212.960007,2536700,210.589171
2015-07-14,210.009995,212.759995,209.699997,212.160004,2090700,209.798074
2015-07-13,209.440002,210.309998,208.649994,210.119995,2041700,207.780776
2015-07-10,207.720001,207.979996,206.179993,207.190002,1840600,204.883402
2015-07-09,207.130005,207.550003,204.440002,204.809998,2256200,202.529894
2015-07-08,206.300003,206.789993,203.699997,204.059998,2185100,201.788243
2015-07-07,207.979996,208.970001,203.199997,208.210007,3304200,205.892051
2015-07-06,206.710007,208.529999,206.259995,208.039993,2816800,205.72393
2015-07-02,209.940002,210.630005,208.50,209.199997,1816600,206.87102
2015-07-01,211.630005,212.490005,208.949997,209.940002,2820300,207.602787
2015-06-30,209.889999,210.789993,208.149994,208.789993,4167300,206.465581
2015-06-29,210.139999,211.220001,207.649994,207.649994,3292800,205.338273
2015-06-26,213.619995,214.610001,212.550003,213.169998,2762600,210.796824
2015-06-25,215.149994,215.800003,212.490005,212.820007,2434700,210.45073
2015-06-24,216.199997,217.00,213.699997,214.429993,3945200,212.042791
2015-06-23,216.919998,218.770004,216.639999,218.399994,2735600,215.968596
2015-06-22,215.059998,216.809998,215.00,216.509995,2006100,214.099637
2015-06-19,214.119995,215.00,213.190002,213.190002,4163400,210.816606
2015-06-18,213.449997,215.009995,212.009995,214.600006,2167200,212.210912
2015-06-17,213.589996,214.50,212.570007,212.929993,1778400,210.559491
2015-06-16,211.850006,213.570007,211.130005,213.559998,1954200,211.182482
2015-06-15,210.889999,212.339996,210.380005,211.759995,1903800,209.402518
2015-06-12,213.479996,214.009995,212.009995,213.059998,2006200,210.688048
2015-06-11,213.169998,214.610001,212.869995,213.940002,2024100,211.558256
2015-06-10,209.720001,213.399994,209.360001,213.130005,2677300,210.757276
2015-06-09,210.00,210.440002,207.619995,209.020004,2278800,206.693031
2015-06-08,211.149994,211.699997,209.449997,209.789993,2180700,207.454448
2015-06-05,210.699997,211.940002,208.550003,210.449997,3225100,208.107104
2015-06-04,207.600006,210.059998,207.00,208.869995,3462500,206.544692
2015-06-03,207.520004,210.169998,206.770004,208.289993,2417000,205.971147
2015-06-02,206.850006,207.839996,205.649994,206.429993,2230700,204.131854
2015-06-01,207.320007,208.820007,206.889999,207.809998,2088200,205.496495
2015-05-29,208.229996,208.270004,205.619995,206.190002,2255500,203.894535
2015-05-28,208.080002,208.589996,207.279999,208.479996,3084900,206.159034
2015-05-27,206.889999,209.679993,205.869995,209.059998,3011500,206.089819
2015-05-26,207.520004,207.520004,205.00,206.380005,3336300,203.447902
2015-05-22,204.660004,208.259995,204.630005,207.800003,3040400,204.847725
2015-05-21,204.600006,205.210007,204.179993,204.949997,2225000,202.03821
2015-05-20,205.169998,205.960007,204.149994,205.080002,1831200,202.166368
2015-05-19,204.990005,206.199997,204.550003,205.399994,2370100,202.481814
2015-05-18,202.649994,205.179993,202.639999,204.660004,2164600,201.752337
2015-05-15,202.550003,202.970001,201.820007,202.970001,1742900,200.086345
2015-05-14,202.330002,202.880005,201.429993,202.619995,1957000,199.741311
2015-05-13,200.470001,201.75,199.850006,201.429993,2143300,198.568216
2015-05-12,200.479996,201.039993,198.070007,200.529999,2247500,197.681008
2015-05-11,200.289993,201.949997,200.289993,201.729996,1966700,198.863956
2015-05-08,199.100006,201.339996,199.100006,200.50,3192500,197.651436
2015-05-07,196.259995,197.949997,194.809998,197.389999,1795300,194.58562
2015-05-06,197.75,198.589996,194.009995,196.25,2433700,193.461817
2015-05-05,198.309998,200.389999,196.720001,197.289993,2287500,194.487034
2015-05-04,198.259995,199.720001,197.899994,199.300003,1581600,196.468487
2015-05-01,198.449997,198.570007,196.830002,197.529999,2029500,194.72363
2015-04-30,198.399994,199.75,195.399994,196.419998,2732800,193.6294
2015-04-29,195.789993,199.729996,195.479996,198.559998,2480600,195.738995
2015-04-28,196.199997,197.610001,194.399994,197.490005,1909400,194.684205
2015-04-27,198.759995,199.309998,196.369995,196.520004,1767100,193.727985
2015-04-24,199.00,199.100006,197.449997,197.990005,1445700,195.177101
2015-04-23,198.160004,200.490005,197.600006,199.309998,2053400,196.47834
2015-04-22,197.910004,199.160004,196.570007,198.320007,1938100,195.502415
2015-04-21,198.970001,199.50,196.580002,196.839996,1868300,194.043431
2015-04-20,199.070007,199.600006,197.919998,198.100006,2616600,195.285539
2015-04-17,197.839996,198.25,195.649994,197.350006,4578400,194.546195
2015-04-16,202.699997,202.869995,198.699997,200.210007,5976900,197.365562
2015-04-15,198.210007,202.139999,197.389999,201.100006,5066100,198.242917
2015-04-14,196.979996,198.490005,195.710007,197.720001,3267400,194.910933
2015-04-13,195.320007,197.380005,194.770004,195.580002,2196100,192.801337
2015-04-10,194.649994,195.860001,194.089996,195.639999,1764800,192.860483
2015-04-09,192.860001,195.089996,192.410004,194.889999,1986500,192.121138
2015-04-08,193.039993,193.850006,192.199997,192.559998,1997300,189.824239
2015-04-07,192.520004,193.639999,192.240005,192.389999,1778000,189.656656
2015-04-06,190.179993,192.639999,188.949997,192.050003,1997000,189.32149
2015-04-02,191.729996,192.729996,190.850006,191.550003,2296300,188.828594
2015-04-01,187.940002,192.330002,186.960007,192.229996,4031400,189.498926
2015-03-31,190.339996,190.550003,187.970001,187.970001,2146600,185.299454
2015-03-30,189.240005,192.00,189.190002,191.020004,2403800,188.306125
2015-03-27,187.190002,188.479996,186.270004,188.059998,1539600,185.388172
2015-03-26,186.520004,187.970001,185.020004,187.240005,2377200,184.57983
2015-03-25,191.080002,191.229996,187.350006,187.350006,2542000,184.688268
2015-03-24,191.940002,192.509995,191.160004,191.279999,1799100,188.562426
2015-03-23,193.270004,194.25,191.960007,191.960007,1590500,189.232773
2015-03-20,190.470001,193.919998,189.899994,193.130005,3473800,190.386148
2015-03-19,191.759995,191.759995,189.089996,189.970001,2097100,187.27104
2015-03-18,189.669998,193.039993,189.199997,192.320007,2790100,189.587659
2015-03-17,190.970001,191.240005,188.800003,190.570007,1883200,187.862521
2015-03-16,190.039993,192.490005,189.899994,191.899994,2127700,189.173612
2015-03-13,188.869995,189.740005,186.160004,189.339996,3095100,186.649986
2015-03-12,185.940002,190.00,185.940002,189.949997,3114800,187.25132
2015-03-11,183.300003,185.839996,183.009995,184.179993,2098600,181.563292
2015-03-10,185.589996,186.139999,182.710007,182.710007,2768500,180.11419
2015-03-09,187.300003,188.789993,186.570007,187.929993,2233700,185.260014
2015-03-06,187.580002,191.399994,186.580002,186.910004,4103600,184.254517
2015-03-05,190.130005,190.720001,189.070007,190.080002,1330100,187.379478
2015-03-04,190.350006,190.820007,188.979996,189.669998,1648500,186.975299
2015-03-03,190.699997,192.869995,190.570007,191.270004,1487800,188.552573
2015-03-02,190.00,191.919998,189.779999,191.789993,1659400,189.065175
